ArticleItem;LT_Revision;Product Group;Installation;Optic;Beam & Material;Modulation;Power Supply;/;Lampcolor;Length;Light Direct;Light Indirect;Driver;Trough wiring;Colour;LLMF 50kh;Error Code;Luminous flux (lumen);Power (Watt);Power factor;Luminous flux uplight;Luminous flux downlight;UGR;Shielding angle C0;Shielding angle C90;Number of drivers
V3SDC2C/W70MD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;7;0;M;D;5;X1;0.987099335;0;6150;56;0.95;6150;0;0;0;0;1
V3SDC2C/W70MD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;7;0;M;D;5;X2;0.987099335;0;6150;56;0.95;6150;0;0;0;0;1
V3SDC2C/W80MD5X0;_LTRevAA;V3;S;D;C;2;C;/;W;8;0;M;D;5;X0;0.987099335;0;7000;18;0.96;7000;0;0;0;0;1
V3SDC2C/W80MD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;8;0;M;D;5;X1;0.987099335;0;7000;18;0.96;7000;0;0;0;0;1
V3SDC2C/W80MD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;8;0;M;D;5;X2;0.987099335;0;7000;18;0.96;7000;0;0;0;0;1
V3SDC2C/W90MD5X0;_LTRevAA;V3;S;D;C;2;C;/;W;9;0;M;D;5;X0;0.987099335;0;7900;32;0.96;7900;0;0;0;0;1
V3SDC2C/W90MD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;9;0;M;D;5;X1;0.987099335;0;7900;32;0.96;7900;0;0;0;0;1
V3SDC2C/W90MD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;9;0;M;D;5;X2;0.987099335;0;7900;32;0.96;7900;0;0;0;0;1
V3SDC2M/N00MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;0;0;M;D;5;X0;0.987631356;512;9100;22;0.97;9100;0;0;0;0;1
V3SDC2M/N00MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;0;0;M;D;5;X1;0.987631356;512;9100;22;0.97;9100;0;0;0;0;1
V3SDC2M/N00MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;0;0;M;D;5;X2;0.987631356;512;9100;22;0.97;9100;0;0;0;0;1
V3SDC2M/N30MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;3;0;M;D;5;X0;0.987631356;32768;2800;39;0.85;2800;0;0;0;0;1
V3SDC2M/N30MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;3;0;M;D;5;X1;0.987631356;32768;2800;39;0.85;2800;0;0;0;0;1
V3SDC2M/N30MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;3;0;M;D;5;X2;0.987631356;32768;2800;39;0.85;2800;0;0;0;0;1
V3SDC2M/N40MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;4;0;M;D;5;X0;0.987631356;32768;3650;27;0.89;3650;0;0;0;0;1
V3SDC2M/N40MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;4;0;M;D;5;X1;0.987631356;32768;3650;27;0.89;3650;0;0;0;0;1
V3SDC2M/N40MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;4;0;M;D;5;X2;0.987631356;32768;3650;27;0.89;3650;0;0;0;0;1
V3SDC2M/N50MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;5;0;M;D;5;X0;0.987631356;0;4550;48;0.92;4550;0;0;0;0;1
V3SDC2M/N50MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;5;0;M;D;5;X1;0.987631356;0;4550;48;0.92;4550;0;0;0;0;1
V3SDC2M/N50MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;5;0;M;D;5;X2;0.987631356;0;4550;48;0.92;4550;0;0;0;0;1
V3SDC2M/N60MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;6;0;M;D;5;X0;0.987631356;0;5450;31;0.94;5450;0;0;0;0;1
V3SDC2M/N60MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;6;0;M;D;5;X1;0.987631356;0;5450;31;0.94;5450;0;0;0;0;1
V3SDC2M/N60MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;6;0;M;D;5;X2;0.987631356;0;5450;31;0.94;5450;0;0;0;0;1
V3SDC2M/N70MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;7;0;M;D;5;X0;0.987631356;0;6400;56;0.95;6400;0;0;0;0;1
V3SDC2M/N70MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;7;0;M;D;5;X1;0.987631356;0;6400;56;0.95;6400;0;0;0;0;1
V3SDC2M/N70MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;7;0;M;D;5;X2;0.987631356;0;6400;56;0.95;6400;0;0;0;0;1
V3SDC2M/N80MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;8;0;M;D;5;X0;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC2M/N80MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;8;0;M;D;5;X1;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC2M/N80MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;8;0;M;D;5;X2;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC2M/N90MD5X0;_LTRevAA;V3;S;D;C;2;M;/;N;9;0;M;D;5;X0;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC2M/N90MD5X1;_LTRevAA;V3;S;D;C;2;M;/;N;9;0;M;D;5;X1;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC2M/N90MD5X2;_LTRevAA;V3;S;D;C;2;M;/;N;9;0;M;D;5;X2;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC2M/W00MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;0;0;M;D;5;X0;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC2M/W00MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;0;0;M;D;5;X1;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC2M/W00MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;0;0;M;D;5;X2;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC2M/W30MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;3;0;M;D;5;X0;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC2M/W30MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;3;0;M;D;5;X1;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC2M/W30MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;3;0;M;D;5;X2;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC2M/W40MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;4;0;M;D;5;X0;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC2M/W40MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;4;0;M;D;5;X1;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC2M/W40MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;4;0;M;D;5;X2;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC2M/W50MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;5;0;M;D;5;X0;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC2M/W50MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;5;0;M;D;5;X1;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC2M/W50MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;5;0;M;D;5;X2;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC2M/W60MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;6;0;M;D;5;X0;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC2M/W60MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;6;0;M;D;5;X1;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC2M/W60MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;6;0;M;D;5;X2;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC2M/W70MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;7;0;M;D;5;X0;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC2M/W70MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;7;0;M;D;5;X1;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC2M/W70MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;7;0;M;D;5;X2;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC2M/W80MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;8;0;M;D;5;X0;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC2M/W80MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;8;0;M;D;5;X1;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC2M/W80MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;8;0;M;D;5;X2;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC2M/W90MD5X0;_LTRevAA;V3;S;D;C;2;M;/;W;9;0;M;D;5;X0;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDC2M/W90MD5X1;_LTRevAA;V3;S;D;C;2;M;/;W;9;0;M;D;5;X1;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDC2M/W90MD5X2;_LTRevAA;V3;S;D;C;2;M;/;W;9;0;M;D;5;X2;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDC3C/N00MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;0;0;M;D;0;X0;0.987631356;512;9100;14;0.97;9100;0;0;0;0;1
V3SDC3C/N00MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;0;0;M;D;0;X1;0.987631356;512;9100;14;0.97;9100;0;0;0;0;1
V3SDC3C/N00MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;0;0;M;D;0;X2;0.987631356;512;9100;14;0.97;9100;0;0;0;0;1
V3SDC3C/N30MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;3;0;M;D;0;X0;0.987631356;32768;2800;17;0.85;2800;0;0;0;0;1
V3SDC3C/N30MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;3;0;M;D;0;X1;0.987631356;32768;2800;17;0.85;2800;0;0;0;0;1
V3SDC3C/N30MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;3;0;M;D;0;X2;0.987631356;32768;2800;17;0.85;2800;0;0;0;0;1
V3SDC3C/N40MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;4;0;M;D;0;X0;0.987631356;32768;3650;20;0.89;3650;0;0;0;0;1
V3SDC3C/N40MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;4;0;M;D;0;X1;0.987631356;32768;3650;20;0.89;3650;0;0;0;0;1
V3SDC3C/N40MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;4;0;M;D;0;X2;0.987631356;32768;3650;20;0.89;3650;0;0;0;0;1
V3SDC3C/N50MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;5;0;M;D;0;X0;0.987631356;0;4550;22;0.92;4550;0;0;0;0;1
V3SDC3C/N50MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;5;0;M;D;0;X1;0.987631356;0;4550;22;0.92;4550;0;0;0;0;1
V3SDC3C/N50MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;5;0;M;D;0;X2;0.987631356;0;4550;22;0.92;4550;0;0;0;0;1
V3SDC3C/N60MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;6;0;M;D;0;X0;0.987631356;0;5450;25;0.94;5450;0;0;0;0;1
V3SDC3C/N60MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;6;0;M;D;0;X1;0.987631356;0;5450;25;0.94;5450;0;0;0;0;1
V3SDC3C/N60MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;6;0;M;D;0;X2;0.987631356;0;5450;25;0.94;5450;0;0;0;0;1
V3SDC3C/N70MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;7;0;M;D;0;X0;0.987631356;0;6400;28;0.95;6400;0;0;0;0;1
V3SDC3C/N70MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;7;0;M;D;0;X1;0.987631356;0;6400;28;0.95;6400;0;0;0;0;1
V3SDC3C/N70MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;7;0;M;D;0;X2;0.987631356;0;6400;28;0.95;6400;0;0;0;0;1
V3SDC3C/N80MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;8;0;M;D;0;X0;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC3C/N80MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;8;0;M;D;0;X1;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC3C/N80MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;8;0;M;D;0;X2;0.987631356;0;7300;31;0.96;7300;0;0;0;0;1
V3SDC3C/N90MD0X0;_LTRevAA;V3;S;D;C;3;C;/;N;9;0;M;D;0;X0;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC3C/N90MD0X1;_LTRevAA;V3;S;D;C;3;C;/;N;9;0;M;D;0;X1;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC3C/N90MD0X2;_LTRevAA;V3;S;D;C;3;C;/;N;9;0;M;D;0;X2;0.987631356;0;8200;12;0.96;8200;0;0;0;0;1
V3SDC3C/W00MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;0;0;M;D;0;X0;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC3C/W00MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;0;0;M;D;0;X1;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC3C/W00MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;0;0;M;D;0;X2;0.987099335;512;8750;14;0.97;8750;0;0;0;0;1
V3SDC3C/W30MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;3;0;M;D;0;X0;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC3C/W30MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;3;0;M;D;0;X1;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC3C/W30MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;3;0;M;D;0;X2;0.987099335;32768;2700;17;0.85;2700;0;0;0;0;1
V3SDC3C/W40MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;4;0;M;D;0;X0;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC3C/W40MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;4;0;M;D;0;X1;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC3C/W40MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;4;0;M;D;0;X2;0.987099335;32768;3500;20;0.89;3500;0;0;0;0;1
V3SDC3C/W50MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;5;0;M;D;0;X0;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC3C/W50MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;5;0;M;D;0;X1;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC3C/W50MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;5;0;M;D;0;X2;0.987099335;0;4400;22;0.92;4400;0;0;0;0;1
V3SDC3C/W60MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;6;0;M;D;0;X0;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC3C/W60MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;6;0;M;D;0;X1;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC3C/W60MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;6;0;M;D;0;X2;0.987099335;0;5250;25;0.94;5250;0;0;0;0;1
V3SDC3C/W70MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;7;0;M;D;0;X0;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC3C/W70MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;7;0;M;D;0;X1;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC3C/W70MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;7;0;M;D;0;X2;0.987099335;0;6150;28;0.95;6150;0;0;0;0;1
V3SDC3C/W80MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;8;0;M;D;0;X0;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC3C/W80MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;8;0;M;D;0;X1;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC3C/W80MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;8;0;M;D;0;X2;0.987099335;0;7000;31;0.96;7000;0;0;0;0;1
V3SDC3C/W90MD0X0;_LTRevAA;V3;S;D;C;3;C;/;W;9;0;M;D;0;X0;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDC3C/W90MD0X1;_LTRevAA;V3;S;D;C;3;C;/;W;9;0;M;D;0;X1;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDC3C/W90MD0X2;_LTRevAA;V3;S;D;C;3;C;/;W;9;0;M;D;0;X2;0.987099335;0;7900;12;0.96;7900;0;0;0;0;1
V3SDJ0M/N0L0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;0;D;0;X0;0.987364509;512;4050;14;0.93;0;4050;25;85;85;1
V3SDJ0M/N0L0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;0;D;0;X1;0.987364509;512;4050;14;0.93;0;4050;25;85;85;1
V3SDJ0M/N0L0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;0;D;0;X2;0.987364509;512;4050;14;0.93;0;4050;25;85;85;1
V3SDJ0M/N0LLD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;L;D;0;X0;0;16;9200;17;0.97;5100;4050;19;80;80;2
V3SDJ0M/N0LLD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;L;D;0;X1;0;16;9200;17;0.97;5100;4050;19;80;80;2
V3SDJ0M/N0LLD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;0;L;L;D;0;X2;0;16;9200;17;0.97;5100;4050;19;80;80;2
V3SDJ0M/N0M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;0;D;0;X0;0.980253136;512;7200;20;0.97;0;7200;25;85;85;1
V3SDJ0M/N0M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;0;D;0;X1;0.980253136;512;7200;20;0.97;0;7200;25;85;85;1
V3SDJ0M/N0M0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;0;D;0;X2;0.980253136;512;7200;20;0.97;0;7200;25;85;85;1
V3SDJ0M/N0MMD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;M;D;0;X0;0;16;16350;22;0.99;9100;7200;22;80;80;2
V3SDJ0M/N0MMD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;M;D;0;X1;0;16;16350;22;0.99;9100;7200;22;80;80;2
V3SDJ0M/N0MMD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;0;M;M;D;0;X2;0;16;16350;22;0.99;9100;7200;22;80;80;2
V3SDJ0M/N3M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;3;M;0;D;0;X0;0.980253136;32768;2200;25;0.85;0;2200;25;85;85;1
V3SDJ0M/N3M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;3;M;0;D;0;X1;0.980253136;32768;2200;25;0.85;0;2200;25;85;85;1
V3SDJ0M/N3M0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;3;M;0;D;0;X2;0.980253136;32768;2200;25;0.85;0;2200;25;85;85;1
V3SDJ0M/N4L0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;0;D;0;X0;0.987364509;33792;1650;28;0.78;0;1650;25;85;85;1
V3SDJ0M/N4L0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;0;D;0;X1;0.987364509;33792;1650;28;0.78;0;1650;25;85;85;1
V3SDJ0M/N4L0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;0;D;0;X2;0.987364509;33792;1650;28;0.78;0;1650;25;85;85;1
V3SDJ0M/N4LLD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;L;D;0;X0;0.984829738;0;3700;31;0.9;2050;1650;19;80;80;1
V3SDJ0M/N4LLD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;L;D;0;X1;0.984829738;0;3700;31;0.9;2050;1650;19;80;80;1
V3SDJ0M/N4LLD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;4;L;L;D;0;X2;0.984829738;0;3700;31;0.9;2050;1650;19;80;80;1
V3SDJ0M/N4M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;0;D;0;X0;0.980253136;32768;2900;12;0.89;0;2900;25;85;85;1
V3SDJ0M/N4M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;0;D;0;X1;0.980253136;32768;2900;12;0.89;0;2900;25;85;85;1
V3SDJ0M/N4M0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;0;D;0;X2;0.980253136;32768;2900;12;0.89;0;2900;25;85;85;1
V3SDJ0M/N4MMD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;M;D;0;X0;0.972341703;0;6550;14;0.96;3650;2900;22;80;80;1
V3SDJ0M/N4MMD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;M;D;0;X1;0.972341703;0;6550;14;0.96;3650;2900;22;80;80;1
V3SDJ0M/N4MMD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;4;M;M;D;0;X2;0.972341703;0;6550;14;0.96;3650;2900;22;80;80;1
V3SDJ0M/N5L0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;0;D;0;X0;0.987364509;32768;2050;17;0.83;0;2050;25;85;85;1
V3SDJ0M/N5L0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;0;D;0;X1;0.987364509;32768;2050;17;0.83;0;2050;25;85;85;1
V3SDJ0M/N5L0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;0;D;0;X2;0.987364509;32768;2050;17;0.83;0;2050;25;85;85;1
V3SDJ0M/N5LLD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;L;D;0;X0;0.984829738;512;4600;20;0.93;2550;2050;19;80;80;1
V3SDJ0M/N5LLD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;L;D;0;X1;0.984829738;512;4600;20;0.93;2550;2050;19;80;80;1
V3SDJ0M/N5LLD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;5;L;L;D;0;X2;0.984829738;512;4600;20;0.93;2550;2050;19;80;80;1
V3SDJ0M/N5M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;0;D;0;X0;0.980253136;0;3600;22;0.92;0;3600;25;85;85;1
V3SDJ0M/N5M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;0;D;0;X1;0.980253136;0;3600;22;0.92;0;3600;25;85;85;1
V3SDJ0M/N5M0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;0;D;0;X2;0.980253136;0;3600;22;0.92;0;3600;25;85;85;1
V3SDJ0M/N5MMD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;M;D;0;X0;0.972341703;512;8150;25;0.97;4550;3600;22;80;80;1
V3SDJ0M/N5MMD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;M;D;0;X1;0.972341703;512;8150;25;0.97;4550;3600;22;80;80;1
V3SDJ0M/N5MMD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;5;M;M;D;0;X2;0.972341703;512;8150;25;0.97;4550;3600;22;80;80;1
V3SDJ0M/N6L0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;0;D;0;X0;0.987364509;32768;2450;28;0.86;0;2450;25;85;85;1
V3SDJ0M/N6L0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;0;D;0;X1;0.987364509;32768;2450;28;0.86;0;2450;25;85;85;1
V3SDJ0M/N6L0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;0;D;0;X2;0.987364509;32768;2450;28;0.86;0;2450;25;85;85;1
V3SDJ0M/N6LLD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;L;D;0;X0;0;16;5500;31;0.95;3050;2450;19;80;80;2
V3SDJ0M/N6LLD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;L;D;0;X1;0;16;5500;31;0.95;3050;2450;19;80;80;2
V3SDJ0M/N6LLD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;6;L;L;D;0;X2;0;16;5500;31;0.95;3050;2450;19;80;80;2
V3SDJ0M/N6M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;0;D;0;X0;0.980253136;0;4350;12;0.94;0;4350;25;85;85;1
V3SDJ0M/N6M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;0;D;0;X1;0.980253136;0;4350;12;0.94;0;4350;25;85;85;1
V3SDJ0M/N6M0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;0;D;0;X2;0.980253136;0;4350;12;0.94;0;4350;25;85;85;1
V3SDJ0M/N6MMD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;M;D;0;X0;0;16;9800;14;0.97;5450;4350;22;80;80;2
V3SDJ0M/N6MMD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;M;D;0;X1;0;16;9800;14;0.97;5450;4350;22;80;80;2
V3SDJ0M/N6MMD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;6;M;M;D;0;X2;0;16;9800;14;0.97;5450;4350;22;80;80;2
V3SDJ0M/N7L0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;0;D;0;X0;0.987364509;32768;2850;17;0.89;0;2850;25;85;85;1
V3SDJ0M/N7L0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;0;D;0;X1;0.987364509;32768;2850;17;0.89;0;2850;25;85;85;1
V3SDJ0M/N7L0D0X2;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;0;D;0;X2;0.987364509;32768;2850;17;0.89;0;2850;25;85;85;1
V3SDJ0M/N7LLD0X0;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;L;D;0;X0;0;16;6450;20;0.96;3600;2850;19;80;80;2
V3SDJ0M/N7LLD0X1;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;L;D;0;X1;0;16;6450;20;0.96;3600;2850;19;80;80;2
V3SDJ0M/N7LLD0X2;_LTRevAA;V3;S;D;J;0;M;/;N;7;L;L;D;0;X2;0;16;6450;20;0.96;3600;2850;19;80;80;2
V3SDJ0M/N7M0D0X0;_LTRevAA;V3;S;D;J;0;M;/;N;7;M;0;D;0;X0;0.980253136;0;5050;22;0.95;0;5050;25;85;85;1
V3SDJ0M/N7M0D0X1;_LTRevAA;V3;S;D;J;0;M;/;N;7;M;0;D;0;X1;0.980253136;0;5050;22;0.95;0;5050;25;85;85;1
